	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
S100A10	0.504520968860769	0.937900988800901	1.01115240174634	1.72531683235094	1.80294352947942	1.36787804536749	1.57489337230872	0.756067042547312	1.68179070189134	0.884110947656856	0.162498200407457
S100A11	0.321275441312544	0.739153192026436	0.643148281572826	1.50365297414854	1.67130784752539	1.71134574385417	2.09948852263939	1.28930576866605	1.92287138792941	0.644434000152028	0.147870767526491
S100A9	0.021214022535132	0.0205199686684172	0.0211324693505108	0.0562992509880599	0.0265714164132293	0.0566254372172772	0.875686261626862	0.0301117768627863	1.36571543853979	0.0237633788635236	0.00834153007042346
S100A8	0.0208386186469815	0.0220329661228158	0.0268626632028619	0.0725851512522891	0.0322713266580378	0.0688761441981098	0.616360068534176	0.0524035570631649	1.37435917621062	0.026754897516234	0.0104085123342372
S100A6	0.660596147144345	1.23582681334166	1.28949515840978	2.13010614363652	2.8469055368765	2.29045017602894	1.31633202926188	2.10279485759674	1.88659953404666	1.01284252430299	0.313618805897679
S100A5	0	0	0	0	0.000178821314834102	0	0	0	0	0	0
S100A4	0.31899213647246	1.50700210985195	1.34570877246906	0.324163055972774	0.34522794991301	0.841127581386518	1.11821422622255	1.78000903315126	1.56187879845519	0.772190825223776	0.0919017342648502
S100A3	0.000310063601234599	0.000239942945361377	0.00015674084019672	0.0798359615408508	0.00486732798053093	0.046135479570528	0.00102401914396578	0.000235444015135851	0.0018563892351214	0.000355642473350408	0.000175380398648857
S100A2	0.0010852226043211	0.00143965767216826	0.0020051042593823	0.00462869569656057	0.0366279214319659	0.0201674864895658	0.00477875600517362	0.00572645240650574	0.00485517184570213	0.00213385484010245	0.000482296096284357
S100A16	0.0102614734927289	0.00995009142755441	0.0114134488246295	0.502961493680578	0.542978194982601	0.310933695068301	0.00703724445049878	0.0124612136827167	0.0127361831765286	0.0151351278644154	0.00645275141320439
S100A14	0.00865846792866896	0.00811210416838459	0.00916216017531384	0.0152934665242539	0.592761138682486	0.00628452784228678	0.00732058201364893	0.0182896037904623	0.00957033624451889	0.0171048209123061	0.0133407286039937
S100A13	0.0152898659963631	0.00986133053314553	0.0128374334801483	0.839606648124743	0.359763893615122	0.726351343076632	0.0492607111534915	0.0623795847771042	0.0236619481833075	0.0947911316156643	0.0124589657160849
S100A1	0.000310063601234599	0.000143965767216826	0.000297218348805912	0.000128574880460016	0.0243234779471938	0.00464093464087629	0.000455119619540345	0.000706332045407553	0.000285598343864831	0.000177821236675204	0.000420253636102706
CHTOP	0.119291551732206	0.106104798104306	0.116040193405557	0.122180940060633	0.124908680577244	0.094618073591021	0.0782444736243733	0.0934369617275049	0.080668666383932	0.124594194280682	0.0425215712066852
SNAPIN	0.0784088103270613	0.0781708388151761	0.0809133053665859	0.104433029271747	0.0673621288948375	0.129880658620712	0.109034014564303	0.0818732966747423	0.0638531334662027	0.0920015004155812	0.0213277729684334
ILF2	0.329995665320735	0.300593447540784	0.317000633039172	0.295406880691517	0.237613174359713	0.262474155088649	0.132737576985005	0.340368076661842	0.225779575729207	0.319949867112246	0.11881338389033
INTS3	0.0301025130986996	0.023987078252402	0.028877319639602	0.0855825342695657	0.0558370049558848	0.0480014047537938	0.029821114304206	0.0350234479845912	0.0372005801509178	0.0374028922495899	0.0194167859438154
SLC27A3	0.00923756402620106	0.0130329791636564	0.034526648433558	0.0919728187319699	0.0420657243665275	0.0344011622079469	0.0460726771425473	0.0596296490325543	0.0400675327932164	0.0533800636831756	0.00965337230431048
GATAD2B	0.0615480918842927	0.0655394965524235	0.0711766841342826	0.0923852094073015	0.0384446949628677	0.0423755872515259	0.0390116221213332	0.0576798900598446	0.0665933746074622	0.0832077940345484	0.0209588148106162
DENND4B	0.0389803568388227	0.0246109299103416	0.0316757328846813	0.0356807861476672	0.0256882644974766	0.0175581918342972	0.061784712750727	0.0258011235696815	0.0532668828558381	0.0384698196696411	0.00712855388442149
CRTC2	0.0884303735681036	0.07170837569154	0.0693148664784269	0.0753889634598062	0.047195705212866	0.0389927863664436	0.044520280483009	0.0468625648771012	0.0718013567954248	0.0820702510289525	0.0214783628000173
SLC39A1	0.0632068158792834	0.0607164086527541	0.0512074148302512	0.170489358525875	0.0858268979430578	0.301240957871995	0.208258219055613	0.0661158667801237	0.105499832325817	0.0572557870068441	0.0144582072908702
CREB3L4	0.00892750042496646	0.00593066798095967	0.00601825901598619	0.0159651332637896	0.045700225347748	0.0144615297289638	0.0124020096324744	0.0159124749339757	0.00522430235028146	0.0148631813993288	0.00720471131400754
JTB	0.304120271913441	0.370110183410823	0.388286975724393	0.282800688869595	0.496373467361142	0.415691163351297	0.295617884067917	0.327298456778674	0.24823591981551	0.420079329221601	0.275068913701114
RAB13	0.0192011351853981	0.0102941660121277	0.0105196869570237	0.769147525506787	0.242102652461788	0.642894823493953	0.253795873432514	0.0989279701188748	0.177362223028525	0.0119445286420094	0.0103557510709837
RPS27	3.38098519981496	3.16656314182975	3.09013418797738	2.22574260827985	2.41574716502345	2.2787534676526	1.75417131766482	2.45953183121004	2.41182018834196	2.94720676417328	1.63760509253708
TPM3	0.571326066905865	0.612013587263464	0.692866630095306	0.948423494940731	0.573237769679629	0.305850553011534	0.82555396452047	0.567748468265524	0.899725564098592	0.707345800659484	0.085411292855229
C1orf43	0.28045128508044	0.27082645189533	0.235246385727355	0.305253783090082	0.287324554451688	0.311041960075572	0.343171313188755	0.264368011895159	0.284864536214645	0.241301808063862	0.0717268362105801
UBAP2L	0.0848002981430688	0.0662604979565994	0.0691627411613825	0.0992748895552862	0.068845637672974	0.06902597970963	0.1031174970345	0.0620156004275521	0.0939088342497946	0.0813688596091271	0.0220590960775222
HAX1	0.204630886721848	0.187620151329346	0.168817055283137	0.15848589416242	0.153998091555594	0.187031121135406	0.143765858177808	0.258767315595079	0.134561557150864	0.17614281204514	0.207075156654472
AQP10	0	0	0	0	0.000107292788900461	0	0	0	0	0	0
ATP8B2	0.00527108122098818	0.024426039710705	0.0205633965623017	0.0536716021887085	0.00409804673091904	0.0301177261164795	0.00307205743189733	0.0136557528778794	0.00545063368292837	0.0140478776973411	0.0162814327319282
IL6R	0.00917322001536416	0.0459337029847551	0.00585191339107607	0.0183328445089261	0.0256214179111782	0.0240989164966344	0.149677408700169	0.0713264370726572	0.229250702259961	0.00152658864868849	0.0240619270768152
SHE	0.000310063601234599	0.000335920123505928	0.0003918521004918	0.149081704410117	0.000286114103734563	0.00408223700089391	0.0126295694422446	0.00729876446921138	0.00199918840705382	0.000355642473350408	0.000175380398648857
UBE2Q1	0.0300265126349128	0.0263068394500059	0.0297652623769849	0.0824967371385253	0.038348755359911	0.0411147727311325	0.0542172368768062	0.0331398958635044	0.0580977895520436	0.0378927697521256	0.0149586293634384
ADAR	0.178942776221456	0.202646243237811	0.201103813433063	0.232808636349339	0.155714887345413	0.132437136110923	0.142492174840289	0.123605306908533	0.15639181143651	0.209924210286974	0.0751536327277206
KCNN3	0.00195106939718799	0.000479885890722754	0.00127684860003541	0.130185827746052	0.00141572700840751	0.00451934799283801	0.000682679429310517	0.00141266409081511	0.00114239337545932	0.000533463710025612	0.0626183847813039
PMVK	0.0730880724212298	0.129702647060662	0.0976675900647382	0.0721094658537575	0.154486803524799	0.100627768724357	0.11009688705441	0.0831524544516615	0.0587340691925109	0.0936759835379186	0.0710280540440848
PBXIP1	0.145381764564977	0.404966683604928	0.213951946621111	0.0686333354669804	0.0610765709010868	0.121587919587341	0.0423673876066563	0.092215897547792	0.0318633272282946	0.116974346776318	0.0541606484745537
PYGO2	0.0317698626735965	0.0494473701985732	0.0454933808428454	0.0364425682070663	0.0255242284650878	0.0270352206260086	0.0157681838518353	0.021798575312372	0.0123642609469022	0.0426637268684576	0.0103987389985681
SHC1	0.0510705258605296	0.0526757401490588	0.056224845251336	0.326506071765687	0.0664257058204626	0.245282019894728	0.0474528935314564	0.0608606857304453	0.0500447931290831	0.0558061877353876	0.0404973176278356
CKS1B	0.0454691367809786	0.0287709453730455	0.058793884291169	0.0630768826546589	0.150473972302523	0.0729271812517263	0.0548900355835291	0.0491558418049426	0.0274202327360708	0.038594161171951	0.0121310490212645
FLAD1	0.0559786035150198	0.0553333759550852	0.0535644741583573	0.0567430921530782	0.0825630418081958	0.0404515425174639	0.029793225427516	0.0461162250070821	0.0315264068603896	0.059983248593897	0.0212442365444596
ZBTB7B	0.0110979456336087	0.0204721486471908	0.0127551689066059	0.0177118181933736	0.0682654272182493	0.0156074626004835	0.0253729187893742	0.017089695009655	0.0200161492200348	0.0145813414073667	0.0126422894599644
DCST2	0	0	0	0	0	0	0	0	0	0	0
ADAM15	0.00814068496893006	0.0249615717362364	0.0176379409493044	0.648267171657719	0.222310840683485	0.037369037026993	0.0519442336675053	0.0236867303659922	0.0516858202352079	0.0210636612224941	0.0126902883349772
EFNA4	0.0171705296366268	0.00717837129683883	0.010658377133377	0.00894687823534491	0.0290698517826074	0.0224939589845175	0.012696126419938	0.00682787643893968	0.00556916770536421	0.0104176504824487	0.00447220016554585
EFNA3	0.000930190803703796	0.00134368049402371	0.00148903798186884	0.00534678158246446	0.0141423131986698	0.00233270685765366	0.00125157895373595	0.00117722007567925	0.00128519254739174	0.00142256989340163	0.000350760797297714
EFNA1	0.00226113299842259	0.00423915263341167	0.00348530352773331	0.44765591090038	0.261053329123573	0.0220162781552138	0.00571448427793899	0.00853829774807465	0.0061755987462408	0.00269753482402657	0.0042753258031048
SLC50A1	0.0521294046859072	0.0342217157702344	0.0393319979717629	0.0808330139454694	0.199589878763231	0.0689046781798784	0.0828817460931097	0.0650321451937289	0.06532965548452	0.058547308766904	0.0638916783998993
DPM3	0.0548437242258554	0.0832599743930208	0.0878597678405414	0.270670829407117	0.19201105801424	0.170188984893326	0.0939570649679665	0.171259666714536	0.0879217732494324	0.0988330889123717	0.0754022314351117
KRTCAP2	0.30830212581856	0.428922087608611	0.477807307854755	0.64900920874348	0.586823975597165	0.693965867981575	0.353469555023894	0.454221415746238	0.267131905953275	0.416620318585656	0.683726811751561
MUC1	0.0240625870280887	0.0207886087951665	0.020386929098516	0.0354782557806872	0.860078535290058	0.0208213473952689	0.0251365096909273	0.0463745724201671	0.025656250614544	0.022724484900368	0.0426357002712634
THBS3	0.00279057241111139	0.00355115559134838	0.00370633162308457	0.0193517763292452	0.0139426845062742	0.0757990672363303	0.0150189474448314	0.00400254825730947	0.00328438095444556	0.00284513978680326	0.0033760726739905
MTX1	0.0542732537082295	0.0539860208819883	0.0588665814536848	0.0809615888259294	0.118094874555285	0.12340623775865	0.0937594331878736	0.078967952843889	0.051591318870843	0.063096858439071	0.0381693021861521
GBA	0.0210756993040465	0.0284774395187793	0.0280464756331899	0.0509694033957641	0.0592727949992785	0.0790969284322373	0.148513574682477	0.0361652631681923	0.0480589006678755	0.0361482500659879	0.0287963406682565
FAM189B	0.0106971942425937	0.0106498586321773	0.0131337039133494	0.0446276643830121	0.0262874324722635	0.0372478914356746	0.0163370833762607	0.0275869575955061	0.0102815403791339	0.0138700564606659	0.0037963263100932
SCAMP3	0.0863508685566182	0.101930103990323	0.0992174491362031	0.159378555409457	0.102070920393819	0.129497323544154	0.104038292728535	0.0859777826332917	0.05614992316903	0.110501861843234	0.0439420259685532
CLK2	0.0275576602779859	0.0171645441430716	0.020700161761876	0.0426990411761119	0.0384102269759237	0.0263687329523933	0.0177496651620734	0.0225449151823911	0.0185288904894927	0.0266295992937908	0.0131791776378071
HCN3	0	0	0	0.000257149760920032	0.000679520996369587	0	0	0	0	0	0
PKLR	0	0	0	0	0	0	0	0	0	0	0
FDPS	0.0849553299436861	0.105236445488758	0.131152590561531	0.361494827025497	0.219085315151133	0.140472307747582	0.0895882823323499	0.120593422443907	0.0808492591426328	0.151898734637987	0.0671468913725637
RUSC1-AS1	0	0	0	0	0	0	0	0	0	0	0
RUSC1	0.0192269741495888	0.0348500356171201	0.0409614496647747	0.0826135184923403	0.116862945020947	0.0910844361323708	0.033047844140117	0.0362275763713763	0.027740832941657	0.0478007556782876	0.00727498994065481
ASH1L	0.124866143347015	0.117925744852531	0.108539742971816	0.154875932027931	0.128149675619706	0.123510355891235	0.0831652689013977	0.164486410640326	0.115922310117539	0.10669124884604	0.0593831548975501
MSTO1	0.014289269435735	0.0136450682186608	0.0156615329971193	0.0173576088621021	0.0264338777411741	0.0195434982402807	0.010581531154313	0.0156770309188399	0.0114239337545932	0.0155744663460296	0.0215469984667445
YY1AP1	0.0656989811421101	0.080411948064355	0.0945366870118277	0.0730115849913087	0.0701015325133266	0.0645237745143465	0.0541573530934882	0.0911179264682245	0.0860735614929143	0.105180884187442	0.0353276782588093
DAP3	0.122470966674006	0.141925742449489	0.131702096264326	0.0997286720969347	0.144320363039424	0.106990565397492	0.115304727710283	0.102654683209881	0.115449803295714	0.121128128858001	0.0427664444441391
GON4L	0.0859878649901202	0.0843368958626732	0.0948641785117093	0.10105811707503	0.0778530981382277	0.071467032996458	0.052592323301787	0.0668622066501428	0.0486543625051017	0.111663536841913	0.0322858226649498
SYT11	0.018992911012141	0.0527450884544205	0.0683932768658445	0.0563086440581516	0.00759417823383836	0.0548220042534352	0.0334620712605288	0.0299413977468646	0.0191593541884403	0.0517965188934059	0.0019548321242802
RIT1	0.0518160578042526	0.0493381877652065	0.0588374481122135	0.103069105348869	0.0295415549208319	0.0633574210855197	0.107756771132002	0.0471780245414601	0.176284308166866	0.0623117710109818	0.0101654699150882
RXFP4	0	0	0	0	0	0	0	0	0	0	0
ARHGEF2	0.0530476866292847	0.0445583077446498	0.0500237954344429	0.112127737657978	0.0563064066811638	0.0601963754869455	0.0885014140263896	0.114045217450692	0.14205149956981	0.059789160038659	0.0235068415384531
SSR2	0.420831159422683	0.489609141224829	0.509497790256033	0.390013429433352	0.426032543275303	0.84672778846156	0.373141491768445	0.510218340187375	0.413479860640236	0.490879763243057	0.474945807535701
UBQLN4	0.0151931164604953	0.0174841553444429	0.0206313961264911	0.0449066622306798	0.0362663610316568	0.0257022452787779	0.0165646431860309	0.0226826411022648	0.0188737558445754	0.0243179232170131	0.0126786841810033
LAMTOR2	0.0874621825325064	0.111470033364534	0.116426076309756	0.287926475944558	0.243916761586584	0.205111770566705	0.307359902114241	0.210493025387324	0.215148516510598	0.128556800508458	0.0480717728875025
RAB25	0.00692677434293517	0.00482426046776115	0.00406943316690237	0.00387909450054809	0.366495622515693	0.0014995972656345	0.00234215507539512	0.0060061238522309	0.00373704361973938	0.00465356842745381	0.0038550721670021
MEX3A	0	0	0	0.00552871985978068	0.00411020121579148	0.00116635342882683	0	0	0	0.000177821236675204	4.38450996622143e-05
LMNA	0.454636844747878	0.543274369813649	0.421304359395904	1.20087023579305	0.856354248859515	0.938126608688452	0.681748864283683	1.51455058467388	0.335600999104976	0.298309180559983	0.731354190766671
SEMA4A	0.01054519331502	0.0132441351043285	0.0181894801278322	0.0416754694124831	0.0302413005587525	0.0429104370947892	0.131633275860871	0.240359283922596	0.0681319553620445	0.00720349828870368	0.0824663178881196
SLC25A44	0.0341596836936928	0.0478828037761123	0.0501105770817745	0.0585065978893585	0.0401754428330425	0.0350333439866473	0.101567482516293	0.160438542341777	0.0476141829897594	0.0584764469989595	0.013260274630586
PMF1	0.0128296392193424	0.0154007289503326	0.0173790236924091	0.0399456052895954	0.0177397736231934	0.0279862183493994	0.0236576653899097	0.0259388494895551	0.0184696234782748	0.0201240160181966	0.00948544228428496
BGLAP	0.000930190803703796	0.000863794603300956	0.00086207462108196	0.00128574880460016	0.00184489816400936	0.000833109592019165	0.00386851676609293	0.00696560235881338	0.000713995859662078	0.0018822311220389	0.0388930074677018
